COGs,Human,Algae,Acuatic,Aves,Fish,Fungi,Mamalia,Nematoda,Plants,Reptilia,Soil,Wastewater,Others,RH,NRH,Animals
COG:COG2932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
